LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
68,0,4,2,24,4,6,5,10,5,4,584,16346,11404,11908,12058,10739,167,1783,4007,6271,6476,3907,-1
58,0,2,1,38,6,6,9,9,6,0,14543,20301,16079,16650,20019,20586,5610,971,4151,3192,5239,236,-1
65,0,5,1,33,4,10,4,0,9,5,19903,2019,5486,3393,2479,10692,1647,1122,3858,3774,5151,2107,-1
77,0,1,3,23,10,4,7,0,5,4,206,9505,8872,18404,17120,16007,2057,6104,1364,5367,114,5070,-1
2,0,6,2,7,2,1,2,0,6,4,14225,8243,14367,17670,3388,1406,1235,1106,1881,3760,2637,2149,-1
2,0,3,0,4,5,4,7,9,6,0,18787,14794,11549,17037,4665,350,5184,2611,2870,2848,3300,6605,-1
8,0,2,1,9,9,7,9,3,2,7,4847,22229,5344,9105,14983,1709,84,6756,5355,108,5867,645,-1
60,0,1,2,9,10,8,9,8,1,0,20520,7170,7313,7859,5351,13044,3962,865,243,4098,5877,438,-1
28,0,4,1,31,4,8,1,3,2,7,9655,20319,8019,13406,4045,7737,2910,98,2873,6762,1398,1823,-1
20,0,4,1,51,6,9,4,0,9,1,20092,12888,1847,4653,13633,13759,6681,2144,7111,2131,5055,3805,-1
59,0,2,2,8,10,8,5,4,7,8,9450,2612,7649,5283,13844,17061,2724,2732,2674,3133,163,1621,-1
54,0,0,2,44,10,9,0,4,7,3,3868,18831,2503,17731,2354,11478,3810,7297,6578,6767,5935,3300,-1
65,0,2,3,50,4,9,10,5,6,2,6155,17050,10992,11871,4279,20155,3970,765,6287,1116,5241,948,-1
51,0,4,3,4,7,3,1,4,8,1,21425,17730,3222,10171,3478,4919,1358,7519,5393,6063,1683,1697,-1
80,0,2,3,36,10,0,8,9,7,8,12254,17390,11368,6298,16939,14024,328,2045,554,3473,4676,1337,-1
52,0,0,0,39,9,5,3,2,8,7,21350,16001,18561,1410,17017,6118,7656,6210,5199,1266,4804,6322,-1
28,0,1,2,7,9,5,0,8,9,1,16279,20038,327,6016,12969,10415,1192,6043,349,4407,6415,6425,-1
8,0,1,0,49,8,0,1,1,3,9,7664,6168,6215,612,12627,17624,5507,2885,1198,2066,4734,6426,-1
1,0,6,0,42,5,7,9,10,7,4,4083,14999,20575,218,19341,9593,5981,402,551,5341,1597,3243,-1
6,0,1,1,9,9,9,8,9,1,9,12702,3056,16396,6647,12515,20387,5308,7371,289,4258,1967,6920,-1
43,0,0,1,24,9,7,4,3,0,4,302,6642,7095,11443,2374,15354,2435,259,5304,4152,4123,4775,-1
70,0,1,3,24,8,4,1,4,6,2,2990,7519,3913,16913,13044,388,7350,274,2416,3341,1543,3525,-1
7,0,0,2,4,10,8,10,9,5,9,17837,8822,12676,12913,7459,3020,7003,431,5278,1707,2615,2048,-1
54,0,1,3,4,6,7,0,6,8,2,11675,8416,2915,10348,6605,11951,2200,1351,3509,4276,1321,3493,-1
18,0,0,3,8,9,8,7,10,7,2,19502,2330,15601,1386,7857,10314,3917,5537,1306,5279,2417,4418,-1
76,0,4,3,29,4,4,0,7,4,9,11118,7310,2087,12570,13231,13159,957,2626,5982,4618,2305,108,-1
10,0,0,2,8,10,9,8,10,8,8,12729,15281,3370,10682,5341,15269,5395,4939,4643,3699,770,4359,-1
52,0,1,2,26,8,2,0,2,0,7,3700,11015,10551,9150,14742,16506,4941,4253,3938,2855,2597,1488,-1
52,0,2,3,42,7,2,6,9,9,6,2267,10268,7697,19904,148,3290,6852,1177,3560,4197,2028,3186,-1
5,0,2,1,25,9,4,8,2,0,3,13248,7571,5337,17456,13533,1050,4719,2543,6678,4251,6113,1524,-1
57,0,2,0,44,9,2,0,10,7,1,376,7699,2924,9600,14872,19026,2911,6638,1156,6035,973,4498,-1
77,0,2,3,9,8,8,5,7,4,9,10430,1080,1991,13891,11309,8312,6481,2081,6931,6166,1829,1311,-1
76,0,5,1,37,1,7,2,6,5,4,9926,14204,4720,5216,13587,2802,321,4509,5249,5549,2735,1534,-1
13,0,0,0,19,9,6,4,6,3,3,20708,11023,4678,4716,18645,7373,1938,1015,2707,4782,1998,1684,-1
64,0,0,0,53,9,0,0,5,7,5,8419,17230,19426,12199,20413,8884,2634,3658,4433,2329,1552,1005,-1
25,0,2,3,53,1,1,3,4,4,7,18107,13673,20451,9818,10068,11520,7101,7161,667,5151,2448,3964,-1
3,0,2,3,37,10,10,6,0,4,7,2339,10502,4766,14719,1775,9004,180,816,1811,6387,680,1854,-1
34,0,6,3,33,7,7,1,2,2,0,6813,7044,12557,4905,13422,7262,6888,1771,387,3519,301,510,-1
54,0,5,3,0,7,9,7,10,4,5,22054,14748,3287,18004,14224,8641,1580,2252,1620,4512,832,4435,-1
31,0,5,2,3,4,4,5,10,2,1,18219,18601,4855,19242,7380,713,928,2084,378,2569,4645,2305,-1
16,0,2,1,50,10,3,6,3,8,8,1000,7660,7115,20325,9808,14630,5641,3509,1328,2297,2915,118,-1
42,0,1,3,35,9,0,0,9,5,6,8998,1642,14749,18993,14316,650,2371,820,7065,919,6535,6378,-1
64,0,0,0,18,4,3,1,0,7,2,19818,9851,19277,17673,13759,7574,1104,2231,5952,1307,3486,6268,-1
58,0,0,2,3,9,9,5,2,2,7,11004,2006,3604,10899,1038,5741,6373,3812,4967,6394,6608,5885,-1
60,0,0,1,34,10,1,7,2,1,7,14436,11170,1346,9318,3381,4090,941,1738,7113,5651,1353,4023,-1
49,0,6,0,40,5,5,5,7,5,1,19517,15317,12818,288,944,14096,4863,824,2124,6181,3058,5550,-1
49,0,4,0,5,6,0,6,1,5,3,6589,14315,21657,17847,12987,1011,7348,2389,2138,3726,867,6065,-1
17,0,3,3,38,5,4,9,10,6,5,13085,15241,18901,16562,27,12136,7673,1528,116,5170,3198,4172,-1
2,0,0,3,31,9,9,3,7,2,6,14620,7593,7445,20845,20532,5472,2044,7830,2341,3209,6896,5996,-1
64,0,1,3,7,10,0,10,5,7,4,13766,2955,202,834,3958,12784,826,5346,4615,2181,5618,2995,-1
18,0,1,3,11,9,8,2,7,9,3,9207,4206,17787,13411,4312,11473,1255,2548,886,631,1584,6473,-1
22,0,4,0,4,4,1,3,7,8,1,15111,3078,4722,6275,5678,14724,6202,2553,5629,3721,6688,6035,-1
1,0,0,1,21,10,4,9,2,4,9,388,5772,10285,18929,4978,12841,3721,6088,2787,4748,2252,3893,-1
11,0,1,0,17,9,4,5,0,2,2,17110,10925,20579,10824,4755,5648,5685,7349,257,3873,4390,1659,-1
57,0,1,0,22,9,5,10,10,3,3,7252,1099,3982,14919,17838,5866,3423,3693,3990,672,362,1515,-1
74,0,0,0,16,10,0,0,5,5,7,3289,13777,11647,20635,6617,14082,6584,2023,2266,5114,5022,173,-1
61,0,2,1,2,7,7,4,2,0,3,270,10684,3275,15990,14270,1164,1365,958,868,127,1358,826,-1
19,0,4,1,51,0,9,5,1,4,9,5541,20921,10986,7700,4703,4488,1556,5259,4266,1320,4417,5605,-1
14,0,1,3,13,1,1,2,3,3,3,19862,844,1023,5545,5224,10963,5327,7505,5744,4456,2309,4972,-1
30,0,1,0,26,10,6,10,4,1,6,12631,20270,20332,9657,5355,6818,3998,6263,761,6897,2918,1302,-1
33,0,2,3,55,10,10,3,4,9,8,10410,4958,16579,2433,16323,8394,2333,3643,7272,5130,4098,3935,-1
6,0,2,3,50,9,9,1,2,9,6,5369,1796,8485,13118,13918,10370,3303,3941,4709,5094,4177,1290,-1
41,0,6,0,52,5,6,5,9,6,0,14116,12113,14802,14294,5575,8861,884,78,7198,3479,5119,1583,-1
67,0,6,1,19,5,5,1,9,8,8,16534,5274,6778,13141,11019,7708,2713,493,6476,6072,1526,5691,-1
22,0,1,3,13,5,6,8,9,8,0,5158,20102,19231,18464,13969,6365,571,1169,2562,2934,1857,329,-1
36,0,4,1,14,4,0,1,1,5,6,11046,5167,12534,20441,125,4659,2101,1131,3224,5822,5650,3273,-1
31,0,5,3,9,5,3,6,0,3,9,19869,3500,9914,7692,10796,19295,4164,838,2222,1808,5743,156,-1
38,0,2,2,2,10,7,8,8,3,3,11725,14210,20732,6144,9599,7234,3129,1711,3009,6656,5598,2184,-1
0,0,3,0,44,2,5,10,4,4,5,21260,2093,378,6638,2970,12599,7152,2176,5019,5000,2343,4027,-1
30,0,0,3,21,9,1,1,0,2,0,6275,8171,6798,17857,19749,18683,2580,5514,5299,2553,4805,5767,-1
4,0,4,1,9,4,2,0,3,8,2,18381,7553,8480,2379,18264,396,2761,4547,2810,1852,6011,3321,-1
21,0,2,3,19,9,0,5,1,3,1,7146,7268,6888,17963,20078,9847,545,2920,4244,170,6510,4816,-1
50,0,0,0,51,8,4,3,7,2,4,7056,22257,15757,12442,8754,18163,828,5422,2997,1041,4495,3973,-1
7,0,6,1,30,5,2,4,10,9,5,12382,153,4699,7956,399,16850,5366,2244,4664,5122,2687,4796,-1
10,0,5,3,48,5,1,3,5,6,7,8571,17862,14935,21065,10858,18292,6794,2520,2756,3450,4148,4418,-1
19,0,0,2,32,1,5,7,2,2,6,18314,10798,14288,19379,12606,9045,3138,6028,799,3628,1518,6122,-1
33,0,5,2,21,4,5,8,10,6,4,21043,1064,572,3989,18120,15342,5173,1141,3918,4942,4169,6452,-1
57,0,0,0,2,10,9,1,9,7,2,15881,8715,14604,8367,16361,979,417,115,7407,2073,4969,4014,-1
35,0,2,2,19,9,3,10,7,5,0,5428,19863,1792,21290,11130,6018,7188,2206,3624,2751,5940,4557,-1
35,0,1,2,24,8,7,2,5,7,1,5971,17540,17388,15652,5518,9876,301,2063,5033,468,4839,4902,-1
14,0,2,0,11,8,10,4,2,2,2,12864,15341,3100,9704,1871,8113,5656,6637,5068,2430,5850,1538,-1
10,0,1,0,38,10,2,6,4,2,6,13622,8291,5323,11921,12827,885,2352,1615,6986,4779,1997,3693,-1
32,0,0,2,23,10,6,0,3,1,1,5735,9854,776,21007,8072,19075,1219,1332,472,5079,4232,2700,-1
52,0,0,3,37,10,6,6,4,0,8,8325,7307,18601,15406,4868,11261,3216,7751,7235,820,1138,4049,-1
56,0,1,1,38,8,3,5,7,8,7,20452,20544,5689,7596,13898,1548,6033,3625,6976,4933,3980,2587,-1
9,0,6,1,30,6,2,5,5,8,8,22648,10742,14817,7799,12409,6048,2621,2615,3646,1458,5595,766,-1
48,0,0,2,51,9,3,7,4,6,5,10838,8471,10400,4144,7665,12652,319,5270,43,3034,3049,1245,-1
18,0,0,3,38,8,7,4,2,5,5,7553,5983,720,20562,2478,6293,3721,2630,5830,4620,4613,246,-1
74,0,0,2,30,8,7,3,5,7,7,13400,21876,12970,330,4919,13356,2364,5700,3878,3392,4414,237,-1
15,0,3,0,41,5,2,1,1,6,9,12722,4088,9067,8278,8832,19238,4179,688,2334,4365,615,5734,-1
60,0,4,2,18,4,2,6,1,9,0,2576,10396,14272,9043,8677,1676,373,2229,1309,1351,6725,4112,-1
58,0,2,3,18,8,10,1,2,4,1,17501,6878,18978,7936,5204,9909,5892,3947,2841,6518,1255,6433,-1
58,0,6,2,49,6,5,4,3,9,1,18199,6310,17264,10353,7948,2246,127,500,4529,6115,5278,5314,-1
69,0,4,0,24,5,5,3,7,8,7,7734,16539,19083,11664,10274,20301,4908,2026,3955,3303,2262,5312,-1
43,0,1,3,22,7,5,0,5,2,4,1067,14539,11599,9744,5559,13485,2638,6171,4926,2884,3406,6164,-1
42,0,2,0,47,10,6,8,10,7,9,6659,2487,4012,16544,6003,3917,4047,1550,1471,5908,1157,5865,-1
55,0,2,3,12,10,2,5,4,1,5,8231,15204,16021,578,911,5725,86,6791,3990,796,4575,4853,-1
64,0,3,3,28,6,4,3,1,8,1,21187,742,10575,16451,2645,10963,158,1901,1806,3120,6194,1215,-1
27,0,2,2,17,8,10,9,7,0,5,19545,10119,10799,11379,6510,19747,3247,2394,5466,1899,6789,3681,-1
17,0,1,2,14,9,1,4,1,9,0,979,8731,2021,16712,1057,6642,4207,4251,6855,6871,77,3891,-1
26,0,6,3,44,4,2,5,6,5,4,599,13717,8917,16840,11658,8813,7115,2338,4118,3317,347,441,-1
42,0,0,2,26,9,8,8,4,1,9,22625,14795,19555,3970,5992,11399,896,4247,3805,6299,4988,6769,-1
77,0,1,0,46,8,4,4,2,9,1,20105,20368,17128,1298,9984,12395,7348,3724,1209,4311,691,690,-1
27,0,1,2,44,8,3,7,6,3,9,48,13965,15030,8933,1335,3959,4074,6376,7321,504,2509,5931,-1
14,0,6,2,41,6,7,7,0,7,2,5100,9388,8849,17885,1021,8297,4903,690,5485,1845,2925,4174,-1
41,0,1,3,0,10,0,1,6,2,4,6574,16982,11412,13562,5347,6907,3172,2044,4252,1146,4909,3424,-1
53,0,2,1,4,7,10,6,0,9,5,12643,15301,6810,6540,17446,8998,5317,1941,4836,3362,4590,973,-1
20,0,6,0,8,6,10,9,10,9,6,9334,2870,19998,13325,12653,16412,4007,741,784,5969,2404,311,-1
31,0,0,0,47,9,10,8,4,9,9,18561,17375,18580,3878,78,12221,2356,3978,5153,6877,860,6740,-1
67,0,6,0,30,4,3,6,5,7,5,17222,4295,3203,16060,4227,16961,80,897,3634,3448,1307,5777,-1
53,0,1,3,16,8,4,9,1,6,8,1944,11085,19804,4511,8501,3299,5529,5512,5390,6738,1277,3725,-1
14,0,1,1,26,9,7,5,2,3,7,15612,12130,9822,11921,3176,2887,1957,3741,2599,3599,2937,1377,-1
13,0,5,1,9,6,2,7,5,4,8,4653,20310,8301,1227,7595,14422,7156,559,83,4487,5306,6093,-1
30,0,5,0,41,4,3,1,2,8,1,4849,18347,10792,14878,17478,12623,1767,2654,511,1273,1426,5225,-1
9,0,6,1,34,5,5,7,7,9,5,8208,12437,20082,7028,5595,5866,566,239,5371,3737,2535,6487,-1
29,0,0,1,50,10,6,6,6,5,9,6933,12806,6761,14356,17248,6530,3364,5419,388,2482,5277,2139,-1
6,0,1,3,47,9,9,4,8,8,0,6292,13774,11692,15968,8391,12674,6923,2193,7194,5668,6589,482,-1
15,0,4,0,27,4,4,4,3,7,1,9421,11855,13241,14689,18803,3029,3,3603,6135,2839,1833,1552,-1
23,0,6,1,21,7,4,9,5,8,8,20323,223,2420,670,421,2810,7769,2337,5316,3631,530,3897,-1
16,0,2,1,9,9,1,9,1,3,9,6929,18637,11904,900,2843,10815,3482,3354,3092,5014,6876,4363,-1
59,0,1,3,9,9,0,9,9,2,5,1020,19208,14247,7761,17509,10580,3827,4457,2986,6832,6690,6536,-1
5,0,4,3,36,6,4,2,2,6,2,14222,13995,9825,10848,957,7206,797,2559,5417,4832,1264,2574,-1
77,0,6,0,18,4,8,3,10,2,7,18033,13336,10665,278,2037,16731,2460,2585,6063,2642,5767,5014,-1
42,0,5,3,11,7,0,3,4,4,9,2990,8039,10338,7778,20000,860,5327,1231,5297,5403,6862,6039,-1
24,0,2,1,5,9,1,10,7,9,8,4331,8622,13943,14031,18653,6290,4381,6538,7295,3238,5968,3907,-1
69,0,1,1,48,9,9,5,4,1,3,9321,20775,12801,6125,5332,18024,2080,811,5419,6498,808,6285,-1
12,0,0,0,33,7,2,9,6,6,7,9378,13566,5572,18670,19155,20402,3593,1473,3052,2228,4452,1824,-1
60,0,6,0,42,6,5,6,2,9,1,17865,3640,16459,12045,6798,14867,2377,2246,1489,5622,914,6347,-1
57,0,2,3,25,10,1,10,9,8,2,21118,8577,21688,18279,6412,7552,2320,5439,7145,3934,1207,6895,-1
57,0,5,1,43,4,5,8,9,8,6,4191,19616,15996,13277,81,6022,5539,152,6211,4106,5295,6644,-1
69,0,1,0,10,10,8,4,9,5,9,4033,15958,16688,16541,2757,13849,3092,6424,6933,6900,2208,5445,-1
2,0,1,1,33,8,5,2,3,9,4,4903,13807,16542,2472,2884,17426,5916,3797,1176,1124,1696,4770,-1
67,0,0,2,43,9,7,0,4,3,9,20411,19034,1352,5129,1944,5718,5921,790,7418,6843,4842,3695,-1
25,0,1,0,54,10,1,7,1,3,9,11614,498,7715,16393,8621,1046,6025,496,4356,84,4528,325,-1
77,0,1,2,21,7,0,10,4,7,5,8355,9116,20927,18231,4037,3509,6412,1577,6288,3769,3930,5355,-1
25,0,1,2,15,10,2,6,10,5,2,15878,4622,4898,21226,10302,7558,1821,5689,4782,6161,6027,5166,-1
20,0,1,3,27,10,6,7,9,7,8,1413,9662,19888,7523,15145,1248,6601,4561,1519,6472,3811,6223,-1
18,0,2,2,2,8,7,9,4,8,4,11498,14923,3865,6556,20446,3382,391,2536,1008,5109,4264,6244,-1
49,0,0,2,20,9,5,3,10,5,2,11673,1418,11120,6915,13467,11480,2,593,6731,3337,198,5691,-1
48,0,0,3,11,8,4,1,10,1,3,5767,16406,15667,2689,17948,14710,6644,2867,2974,3476,3445,2130,-1
25,0,4,1,45,1,2,7,3,3,7,19895,12312,5317,11275,12386,11662,5072,2782,6736,978,1954,1399,-1
75,0,4,3,11,7,10,7,8,9,3,6535,12238,3217,853,16026,17676,4239,1742,2368,4831,559,1354,-1
66,0,0,1,24,7,0,8,4,9,2,18040,12264,20272,1668,18455,4381,3093,146,7313,3480,1395,3500,-1
60,0,0,0,32,8,3,5,2,4,3,17680,149,13848,16265,2296,8004,3532,2083,3521,5615,1126,6239,-1
56,0,6,0,11,4,8,2,3,2,8,2072,10666,16478,14687,8500,16615,5049,2395,4227,6783,4688,3201,-1
15,0,2,1,10,10,1,8,10,3,8,10551,11766,12744,21454,12352,10924,2780,7050,5913,5255,1059,3644,-1
22,0,2,2,38,4,1,8,10,6,2,6013,8122,17039,10288,17154,4035,2546,37,5955,1884,6095,4040,-1
28,0,2,0,10,10,6,4,3,6,0,13732,20022,3958,21050,2135,19267,5482,1782,601,2597,6665,3040,-1
41,0,1,3,17,7,2,2,1,8,5,13864,15123,19700,4828,5467,19781,3294,2270,4586,1793,6169,2379,-1
46,0,0,3,26,9,6,1,9,0,3,8612,18612,2206,15512,12507,1085,72,3956,5009,2684,6823,1327,-1
22,0,1,3,17,8,10,7,7,7,4,22323,17341,14470,15209,14572,17607,686,5427,7503,4303,5792,2500,-1
36,0,4,2,32,5,10,6,3,6,9,1201,14602,1539,20698,17574,9387,447,2259,5256,6847,3387,4369,-1
32,0,3,1,17,7,9,8,4,9,0,20890,9464,8433,2350,8698,11814,6305,1496,6389,2812,1507,5384,-1
57,0,0,1,32,10,1,10,2,2,3,15457,5518,62,82,16961,15065,6962,945,3885,2509,3700,1332,-1
58,0,2,1,49,9,2,10,1,1,1,13466,8959,13946,17764,17997,14440,7207,2519,6091,4595,2579,3394,-1
69,0,0,1,26,8,4,0,1,4,1,7362,8072,19679,6411,5183,4457,576,5560,86,5721,3311,2487,-1
2,0,1,0,27,2,3,8,7,9,8,19886,6463,17544,2822,13655,15833,4594,4377,3901,5881,3344,6099,-1
79,0,1,2,6,8,4,3,7,9,4,2271,13399,17297,2146,18674,11040,4932,1122,2941,4610,2235,903,-1
46,0,1,1,15,4,10,9,8,8,8,829,602,21510,6614,13606,19973,3323,846,4063,3051,1303,207,-1
77,0,2,0,24,9,4,7,0,1,2,10170,10307,1875,7349,198,11257,886,3702,4609,6558,4976,4558,-1
56,0,5,2,50,4,0,5,4,2,5,5508,10547,13525,19206,4240,14631,7547,123,4512,2920,2185,2953,-1
37,0,1,2,26,10,3,6,8,3,7,9962,8538,11274,7183,3958,384,3223,6547,2814,273,3579,369,-1
35,0,0,3,24,10,2,10,8,2,4,21596,17151,16907,5257,15697,11807,2218,4189,2001,6308,6878,4169,-1
4,0,0,1,30,5,9,5,9,8,5,1410,7491,16460,17880,19312,63,6841,2470,3460,2558,3210,3856,-1
14,0,0,3,1,8,5,5,6,6,8,21047,18164,5490,8441,513,6902,7156,4909,14,415,3610,843,-1
17,0,0,2,24,8,7,4,4,4,6,19719,2035,19957,18302,16536,10812,5853,3039,4974,3811,163,1505,-1
6,0,1,1,43,10,8,0,9,6,0,21645,20689,9853,13098,10229,411,616,2813,121,1088,545,2716,-1
49,0,0,2,19,10,2,4,4,5,7,19953,2926,2963,13462,1561,5108,6957,3019,2297,711,4917,310,-1
49,0,5,0,33,1,3,9,5,0,5,17639,20293,11723,15894,12373,19552,7628,3963,3519,1177,3779,2794,-1
65,0,1,2,48,9,10,6,8,6,8,9973,21126,4012,18297,5643,19747,5034,5968,3695,5906,5191,2574,-1
49,0,1,2,40,9,4,8,0,6,7,20172,12275,5960,14680,8813,11443,7708,4426,3729,5375,2945,1272,-1
48,0,1,1,11,8,4,7,7,4,1,8541,11659,3176,8485,2790,5485,6205,5298,263,3093,5415,2465,-1
78,0,5,1,24,4,1,4,3,3,4,6124,11014,15857,16594,3541,11786,280,2510,6810,1242,304,427,-1
12,0,3,1,48,6,10,0,10,6,9,978,17018,371,6387,8447,8527,3543,2413,4443,2290,1831,6583,-1
4,0,0,3,11,8,0,0,9,9,8,10284,11372,6212,20150,233,16477,4555,1835,4907,2090,6289,2733,-1
17,0,2,0,28,6,6,7,4,8,9,6778,10244,15835,7579,14852,16621,7923,183,3156,1845,3637,3114,-1
73,0,2,1,49,10,3,2,4,8,6,1061,10822,19281,7945,16729,1586,2099,6364,5820,4241,5447,2506,-1
80,0,0,1,50,4,0,3,5,6,8,22270,21275,14564,14227,16876,5156,4935,1237,4963,1518,153,6207,-1
11,0,1,1,19,10,5,6,5,6,2,11916,5468,9988,278,2459,14287,7294,4329,7238,2594,5133,1065,-1
23,0,4,1,42,0,10,4,3,2,6,22581,15089,8613,10422,6129,4937,3443,4175,348,499,4873,5263,-1
42,0,5,1,19,2,2,3,6,2,5,11041,14408,14025,992,7542,12704,5642,5703,5203,284,6187,3664,-1
24,0,4,2,55,6,6,1,9,4,4,18287,797,19989,13651,19320,4723,6987,2051,4037,2567,1198,4852,-1
24,0,4,2,55,6,7,1,9,4,4,18287,797,19989,13651,19320,4723,6987,2051,4037,2567,1198,4852,-1
24,0,4,2,55,6,7,1,9,4,4,18287,797,19989,13651,19320,4723,6988,2051,4037,2567,1198,4852,-1
24,0,4,2,55,5,7,1,9,4,4,18287,797,19989,13651,19320,4723,6988,2051,4037,2567,1198,4852,-1
24,0,4,2,55,5,7,1,9,4,4,18287,798,19989,13651,19320,4723,6988,2051,4037,2567,1198,4852,-1
24,0,4,2,54,5,7,1,9,4,4,18287,798,19989,13651,19320,4723,6988,2051,4037,2567,1198,4852,-1
24,0,4,2,54,5,7,1,9,4,4,18287,797,19989,13651,19320,4723,6988,2051,4037,2567,1198,4852,-1
23,0,4,2,54,5,7,1,9,4,4,18287,797,19989,13651,19320,4723,6988,2051,4037,2567,1198,4852,-1
23,0,4,2,53,5,7,1,9,4,4,18287,797,19989,13651,19320,4723,6988,2051,4037,2567,1198,4852,-1
23,0,4,2,53,5,7,1,9,4,4,18287,797,19989,13651,19320,4723,6988,2051,4038,2567,1198,4852,-1
23,0,4,2,53,5,7,1,10,4,4,18287,797,19989,13651,19320,4723,6988,2051,4038,2567,1198,4852,-1
23,0,4,2,53,5,7,1,10,4,4,18287,797,19990,13651,19320,4723,6988,2051,4038,2567,1198,4852,-1
23,0,4,2,53,5,7,1,10,4,4,18287,797,19990,13651,19320,4723,6988,2051,4038,2567,1199,4852,-1
22,0,4,2,53,5,7,1,10,4,4,18287,797,19990,13651,19320,4723,6988,2051,4038,2567,1199,4852,-1
22,0,4,2,53,5,7,1,10,4,4,18287,798,19990,13651,19320,4723,6988,2051,4038,2567,1199,4852,-1
22,0,4,2,53,5,7,1,10,4,4,18287,798,19990,13651,19320,4723,6988,2051,4038,2567,1199,4853,-1
22,0,4,2,53,5,7,1,10,4,3,18287,798,19990,13651,19320,4723,6988,2051,4038,2567,1199,4853,-1
22,0,4,2,53,5,7,1,9,4,3,18287,798,19990,13651,19320,4723,6988,2051,4038,2567,1199,4853,-1
22,0,4,2,53,5,7,1,9,4,3,18287,798,19990,13650,19320,4723,6988,2051,4038,2567,1199,4853,-1
22,0,4,2,53,5,7,1,9,4,2,18287,798,19990,13650,19320,4723,6988,2051,4038,2567,1199,4853,-1
22,0,4,2,53,4,7,1,9,4,2,18287,798,19990,13650,19320,4723,6988,2051,4038,2567,1199,4853,-1
22,0,4,1,53,4,7,1,9,4,2,18287,798,19990,13650,19320,4723,6988,2051,4038,2567,1199,4853,-1
22,0,4,1,53,4,7,1,9,4,2,18287,798,19990,13650,19320,4723,6988,2051,4038,2567,1200,4853,-1
22,0,4,1,53,4,7,1,9,4,2,18287,798,19990,13650,19320,4723,6988,2051,4039,2567,1200,4853,-1
22,0,4,1,53,4,7,1,9,4,2,18287,799,19990,13650,19320,4723,6988,2051,4039,2567,1200,4853,-1
22,0,4,1,53,4,7,1,8,4,2,18287,799,19990,13650,19320,4723,6988,2051,4039,2567,1200,4853,-1
22,0,4,1,53,4,6,1,8,4,2,18287,799,19990,13650,19320,4723,6988,2051,4039,2567,1200,4853,-1
22,0,4,1,53,4,5,1,8,4,2,18287,799,19990,13650,19320,4723,6988,2051,4039,2567,1200,4853,-1
22,0,4,0,53,4,5,1,8,4,2,18287,799,19990,13650,19320,4723,6988,2051,4039,2567,1200,4853,-1
22,0,4,0,53,4,5,1,8,4,2,18287,799,19990,13650,19320,4723,6988,2051,4039,2567,1200,4852,-1
23,0,4,0,53,4,5,1,8,4,2,18287,799,19990,13650,19320,4723,6988,2051,4039,2567,1200,4852,-1
23,0,4,0,53,4,5,1,8,4,2,18287,800,19990,13650,19320,4723,6988,2051,4039,2567,1200,4852,-1
22,0,4,0,53,4,5,1,8,4,2,18287,800,19990,13650,19320,4723,6988,2051,4039,2567,1200,4852,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19990,13650,19320,4723,6988,2051,4039,2567,1200,4852,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19990,13650,19320,4723,6988,2051,4039,2567,1200,4853,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19990,13650,19320,4723,6988,2051,4039,2567,1201,4853,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19990,13649,19320,4723,6988,2051,4039,2567,1201,4853,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19990,13649,19320,4723,6989,2051,4039,2567,1201,4853,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19990,13649,19321,4723,6989,2051,4039,2567,1201,4853,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19991,13649,19321,4723,6989,2051,4039,2567,1201,4853,-1
22,0,4,0,53,4,5,1,8,5,2,18287,800,19991,13649,19321,4723,6989,2051,4039,2567,1202,4853,-1
22,0,4,0,53,4,5,1,8,5,3,18287,800,19991,13649,19321,4723,6989,2051,4039,2567,1202,4853,-1
22,0,4,0,53,4,5,0,8,5,3,18287,800,19991,13649,19321,4723,6989,2051,4039,2567,1202,4853,-1
22,0,4,0,53,4,5,0,8,5,3,18287,800,19991,13649,19321,4723,6989,2051,4039,2567,1203,4853,-1
22,0,4,0,53,4,5,0,8,6,3,18287,800,19991,13649,19321,4723,6989,2051,4039,2567,1203,4853,-1
22,0,4,0,53,4,5,0,8,6,3,18287,800,19991,13649,19322,4723,6989,2051,4039,2567,1203,4853,-1
22,0,4,0,53,4,5,0,8,6,3,18287,800,19991,13649,19322,4723,6989,2051,4040,2567,1203,4853,-1
22,0,4,0,53,4,5,0,8,5,3,18287,800,19991,13649,19322,4723,6989,2051,4040,2567,1203,4853,-1
22,0,4,0,53,4,5,0,8,5,3,18287,800,19991,13648,19322,4723,6989,2051,4040,2567,1203,4853,-1
