LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
14,1,2,3,20,2,2,2,2,2,2,7870,8387,8628,7733,6775,6720,2486,1655,1985,946,2512,2097,1
6,1,1,2,7,3,4,4,0,0,1,8422,8170,364,377,384,1932,0,0,0,0,2033,0,-1
5,0,1,2,18,2,2,2,2,2,2,12773,12912,13179,13899,11017,6568,1485,1655,2579,1821,1795,1797,-1
5,1,2,2,6,2,2,2,2,2,2,9459,9645,9908,10014,10320,10431,1485,1428,795,1136,1139,1023,-1
18,1,1,2,11,1,1,4,4,1,1,2312,3493,2114,377,2153,414,2355,0,0,2413,0,152,-1
3,1,1,2,19,1,1,4,4,3,3,371,480,437,386,393,450,270,80,0,0,55,50,-1
2,1,2,2,19,2,2,2,2,2,0,8011,8100,7991,7976,384,414,1292,1841,1914,0,0,0,-1
25,1,2,1,54,2,1,1,1,1,1,14029,1489,1421,1061,3281,989,1322,1221,895,3905,752,1104,-1
10,1,2,2,6,2,2,2,2,2,2,11369,10917,10300,10796,11047,11145,1474,1474,983,1089,2133,0,-1
34,0,1,2,4,2,2,2,2,3,2,12562,12507,13063,13950,12124,9300,2115,3150,3786,69,972,2213,-1
5,0,3,1,25,2,2,2,2,2,2,11095,6491,6550,6728,6878,7073,1253,959,519,572,949,1797,-1
5,1,2,2,5,3,4,4,2,2,2,13750,13812,13235,10732,10632,10648,1398,92,1085,1823,1800,2505,-1
3,0,2,2,7,2,2,2,2,2,2,10069,10112,10053,9377,8735,414,3761,936,755,902,0,0,-1
14,1,2,2,5,2,2,2,2,2,2,17990,18024,17948,17903,17724,17408,3974,3766,3006,3074,3004,2725,1
16,1,1,2,7,2,2,2,2,1,2,15703,12869,9734,3814,17363,16251,4727,1655,885,6793,5419,4983,-1
41,1,2,2,8,1,2,1,1,1,1,7930,2598,1370,3008,1663,2036,2591,1155,3718,1757,2185,800,-1
5,0,2,1,4,2,2,2,2,2,2,9705,9844,10106,10683,10636,10105,1257,1082,866,940,973,821,-1
14,1,2,1,27,2,1,1,1,1,1,1111,1229,977,1290,1179,8537,929,771,1225,1071,5992,1249,-1
16,1,2,1,12,1,1,1,1,2,1,4400,1961,4752,14088,3898,1890,2075,5430,7143,1445,1976,0,-1
10,1,3,1,22,2,2,0,0,0,0,14978,347,364,377,384,414,0,0,0,0,0,0,-1
22,0,1,1,27,4,2,2,2,2,2,21388,21177,20797,19944,19642,19126,5559,5245,4207,3874,4026,3835,1
52,1,1,2,8,2,2,2,2,2,2,16386,17709,18062,17842,16675,11624,7415,6768,3734,3612,6126,6576,-1
5,0,2,2,8,2,2,2,2,2,2,13328,11015,10770,9955,10471,10031,1293,1089,2579,2632,1011,4153,-1
16,1,1,1,17,1,1,1,1,3,1,2954,2998,3437,7673,6824,5742,3594,4181,6367,0,5425,1731,-1
23,1,1,2,16,0,0,0,0,0,0,1838,13676,364,377,569,638,7540,0,0,273,309,0,-1
8,1,1,2,16,1,1,1,1,1,1,5129,507,3444,475,1506,6864,195,4189,156,1529,5758,3104,-1
15,1,2,1,4,1,1,0,1,1,1,3686,347,364,568,582,619,0,0,273,290,287,281,-1
0,0,3,2,2,2,2,2,2,2,3,4009,4205,4540,4549,4831,4703,835,989,423,799,0,151,-1
13,1,3,2,28,2,2,2,2,2,2,17204,17239,15786,13667,10065,9786,3282,2548,1490,523,559,0,1
4,1,1,2,27,2,2,2,2,2,2,10988,10914,10925,11458,11533,11495,1291,1283,1362,1401,1397,1382,-1
5,0,2,2,6,5,4,4,2,2,1,6120,6331,6039,6032,6179,2099,1388,0,377,465,2268,1286,1
10,0,3,2,11,2,2,2,2,2,2,15676,10537,8236,8048,8153,7300,1709,1659,547,1828,958,1812,-1
12,0,1,1,13,1,4,1,2,2,2,1056,804,1301,989,685,414,0,1040,0,0,0,410,-1
26,1,1,2,37,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
20,1,2,2,12,2,2,2,2,2,2,5497,5792,5996,6190,6751,5534,1674,1013,1809,1821,1139,2502,-1
37,1,2,2,7,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
7,1,2,2,15,2,2,2,2,2,2,15552,15517,15435,10746,6176,6358,3490,5998,2783,2530,2512,1797,-1
47,0,1,1,19,4,1,1,1,1,1,391,2105,351,2031,374,8742,2287,0,2339,0,6039,0,1
5,1,1,2,5,1,1,1,1,1,1,1112,558,568,568,582,619,237,219,273,290,287,281,-1
5,0,3,1,12,2,2,2,2,2,2,13748,13587,13700,8191,8262,8003,1681,1837,619,667,661,648,-1
25,1,2,1,10,2,2,2,2,2,2,18075,17913,17519,17594,17438,17160,3207,3436,3734,3131,3576,3312,-1
3,1,1,2,6,2,2,1,2,2,0,1357,1962,826,1579,384,414,706,472,1362,0,0,0,-1
27,0,2,1,23,2,2,2,2,1,1,19167,18249,17267,15592,12698,12478,5611,3810,5425,6481,6461,6221,-1
18,1,3,2,9,2,2,2,2,2,2,20393,19907,19590,18572,17578,15252,4952,4245,2982,2910,2512,2660,-1
10,1,1,2,7,2,2,2,2,2,2,14096,13949,13947,14069,14291,14161,3327,2463,1834,3611,2512,2502,-1
23,1,3,1,11,2,2,2,2,2,2,21107,17072,17237,17348,17289,17032,3755,3695,3734,3611,3105,3576,-1
21,1,1,1,25,1,1,1,1,1,1,18449,11942,8433,8198,6708,837,7440,6876,6455,5752,546,5829,-1
21,0,1,2,17,4,2,2,2,2,2,14820,14949,14955,15014,14978,12859,2712,1681,1809,1821,1795,2170,-1
45,1,2,1,25,2,2,2,2,2,2,20794,20579,19672,18224,17632,16981,5225,4574,3079,3022,3106,2309,-1
10,1,2,2,4,4,2,2,2,2,2,15770,15772,15600,15611,15436,13711,2854,1743,1809,1926,1768,1434,1
24,1,2,1,25,2,2,2,2,2,2,4676,4945,5081,5141,5498,2836,991,699,885,946,949,928,-1
28,0,1,2,12,1,1,1,1,1,1,926,1003,575,987,591,0,643,227,793,299,0,6930,1
5,1,2,2,1,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
3,0,2,1,22,5,4,4,4,3,3,1487,2045,1648,1779,1733,2077,801,0,258,0,559,0,-1
0,0,2,2,6,2,2,4,2,2,2,4018,5066,4726,4846,4937,5046,2883,0,444,344,363,651,1
13,0,1,2,8,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,1382,-1
20,0,1,2,10,2,2,2,2,2,2,21089,20909,20507,18983,18671,18391,5321,4782,3610,3538,3671,3748,-1
12,1,2,1,8,1,1,1,1,1,1,1478,824,1794,1332,384,1667,483,1943,1291,0,1661,2165,-1
21,1,2,1,15,2,2,2,2,2,2,19800,19599,19524,19470,19153,18323,4482,3761,4207,4028,3392,3455,-1
28,1,1,1,15,2,2,2,2,2,2,14632,14758,15003,10605,10863,10862,2307,2811,1175,1043,1047,1797,-1
30,0,1,2,13,3,0,1,2,1,1,306,347,5726,5656,8021,537,0,6065,0,5924,185,0,1
10,0,2,2,16,2,2,2,2,2,2,17842,17643,15320,15351,15207,14842,2869,1956,2078,2100,2186,2035,-1
45,1,1,2,15,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,6835,0,-1
5,1,3,1,19,2,2,2,2,2,2,13506,13772,5503,5734,6000,6185,2031,898,885,946,949,928,-1
2,1,1,2,4,2,2,4,2,2,2,5698,6237,9669,6565,6589,5697,2340,0,3218,1580,949,1797,1
20,1,1,2,6,1,1,1,2,2,2,903,829,1045,2747,2720,3947,489,675,3166,960,2844,2421,-1
11,1,2,2,5,0,0,0,0,0,0,589,2370,3341,1234,1639,688,2668,4157,0,2530,0,0,-1
51,1,2,1,15,1,1,1,1,1,1,5253,8819,364,4271,2910,414,7028,0,5007,3442,0,0,-1
30,1,2,1,6,3,1,1,0,0,0,306,3228,364,377,384,414,3904,0,0,0,0,0,-1
3,0,3,1,34,4,4,4,5,4,5,5002,5184,5287,5715,6046,6203,897,892,1809,1401,1397,1382,1
6,1,1,2,6,1,1,1,1,1,1,8285,6018,6076,2993,553,5487,6256,6271,3690,249,5505,0,-1
41,1,2,1,17,1,2,1,1,2,1,2603,2543,1304,3149,3103,1816,706,1044,3922,6,2105,4821,-1
18,1,2,1,13,2,2,2,2,2,2,19802,19703,19594,18775,18548,18357,4696,3695,3734,3578,3576,3650,-1
2,0,1,2,19,2,2,2,4,2,2,5406,6010,6692,5036,5841,6151,2486,2552,0,2530,1397,0,-1
20,1,3,1,28,1,4,4,4,2,2,13985,13728,14280,14268,14558,14509,0,4190,0,3611,2034,2502,1
10,0,1,2,6,2,2,2,2,2,2,14276,13936,10894,10275,7135,3624,1322,977,168,606,861,175,-1
6,0,2,2,2,2,2,2,2,2,2,13394,10766,11017,7013,7212,7820,1644,1655,549,764,1795,569,1
11,1,2,2,15,2,2,2,2,2,2,12930,13174,13635,13917,13970,13931,1860,2098,1809,1905,2187,1955,-1
26,1,3,1,32,3,1,1,0,0,1,306,435,729,676,646,756,119,378,402,368,449,418,-1
5,1,3,1,25,5,4,4,2,2,2,13126,13712,10162,10623,10763,9195,3047,1,954,976,818,607,-1
18,0,2,2,8,3,0,0,0,0,0,304,345,362,375,382,412,0,0,0,0,0,0,-1
11,0,2,2,8,3,4,4,2,2,2,14563,14285,13885,13430,13264,13084,2111,0,1809,1821,1688,1797,1
35,1,1,2,6,2,2,2,2,2,2,20612,20546,20069,19654,19080,17260,6924,3949,3734,4009,2343,6456,-1
5,0,2,2,3,1,2,2,2,2,2,1280,1953,2629,3903,4269,4208,772,1185,3045,2186,1230,928,-1
23,1,2,1,7,2,2,2,0,1,1,9389,7599,1138,1741,918,3547,1398,795,885,725,4107,928,1
37,1,2,2,11,2,2,2,2,2,2,17482,17400,17220,17391,17387,17133,5559,4608,5346,5025,5027,4983,-1
21,0,2,2,22,3,0,1,2,2,2,306,347,11522,12258,12826,11663,0,7324,2579,3611,2512,2502,-1
22,1,2,1,20,1,4,4,1,3,1,747,818,575,1022,704,628,245,0,838,0,296,290,1
6,1,2,1,13,4,4,4,4,3,2,9068,9712,9532,10754,10646,10722,3079,0,3075,0,1224,1199,1
35,0,2,1,34,0,1,1,0,0,0,13599,12319,4263,1784,9261,3948,7469,5066,1978,6126,4487,6645,-1
15,0,1,1,19,4,4,4,4,3,3,17883,17912,17709,17889,17706,17521,3893,0,4923,3131,3223,3211,-1
20,1,2,1,16,3,1,4,1,1,1,196,710,476,3665,8977,6872,706,0,4539,6109,5765,2169,1
13,1,2,2,19,2,2,4,2,2,2,4949,5676,5441,4819,5034,5754,2486,0,444,464,2322,457,1
6,1,1,2,7,3,4,2,2,2,2,5275,5068,5256,5320,8557,11015,0,1168,602,5025,5293,4349,-1
41,1,2,1,22,3,0,0,0,1,1,306,347,364,377,1478,15820,0,0,0,1492,6678,0,-1
2,0,1,2,6,2,2,2,2,2,2,8221,7686,7823,7914,7775,7584,1019,1283,736,660,632,338,-1
19,1,1,2,7,2,2,2,2,2,2,19807,19715,19729,19609,19339,19091,4173,4760,4064,3971,4174,3972,-1
26,1,1,2,9,2,2,2,2,2,2,20221,20080,19932,19707,19376,19069,5559,4963,4207,4383,4357,4016,-1
14,1,2,2,10,0,0,0,0,0,0,563,347,364,377,384,414,0,0,0,0,0,0,-1
5,1,2,1,10,2,2,2,2,2,2,12634,12854,13460,10932,10822,10348,1648,3396,946,1018,995,974,1
12,1,1,2,13,1,1,2,1,1,1,913,3741,3572,1121,1313,1018,4666,3729,983,1257,3011,1832,-1
24,1,2,2,9,0,0,0,0,0,0,342,389,404,377,428,414,71,62,0,83,0,1701,-1
5,0,2,2,15,2,2,2,2,1,2,3585,3617,2742,830,1075,1137,908,892,0,924,0,0,-1
20,1,1,2,8,1,4,1,1,1,3,1904,450,3011,8242,9305,9070,0,3628,6473,3611,0,928,-1
18,0,1,1,18,2,2,1,2,2,1,22058,21801,21258,18576,149,1157,5838,7800,6707,0,6754,1715,-1
18,1,1,2,5,2,2,2,2,2,2,19870,19431,18984,17928,17744,17397,4009,3741,3135,3198,3251,3127,-1
16,1,1,2,8,1,1,0,1,2,2,2290,147,65,1848,3484,1586,0,0,3734,3611,1397,5405,-1
10,1,2,2,5,1,1,1,2,2,2,1257,2808,2758,2460,1722,2698,3351,3264,885,1025,1795,1405,-1
5,1,2,2,8,2,2,2,2,2,2,12757,13278,13654,12914,12202,12219,2486,1655,1809,1821,1795,1797,1
14,1,2,2,10,2,2,2,2,2,2,19613,19417,19376,19209,18941,18655,4536,4419,3811,3782,4026,3576,-1
3,1,2,2,5,2,2,2,2,2,2,7384,7660,7998,8260,8517,8066,1106,1207,552,750,673,928,1
9,0,1,2,5,2,2,1,2,2,1,11547,8120,1662,1654,384,8851,1234,3285,0,0,6051,2502,-1
20,0,1,1,15,3,0,1,1,0,1,3,14,2421,43,384,1412,5640,7426,0,3131,6745,4983,-1
39,0,1,2,9,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
8,1,2,2,22,2,2,2,2,2,2,16260,16275,14518,13939,7736,7860,2632,2180,2579,1572,653,817,-1
5,0,3,1,37,4,4,4,2,2,3,6750,7560,7229,7491,7765,7580,2798,0,885,947,592,591,-1
18,0,2,1,24,1,2,2,2,2,2,9700,9824,10194,10695,10947,10926,1175,1655,983,1136,1397,1382,1
24,1,2,2,5,2,2,2,2,2,2,19726,19032,18746,18223,17957,17263,4430,4128,3147,3131,3026,2849,-1
39,0,2,2,13,2,2,2,2,2,2,21088,20521,20658,20065,19627,19269,5327,7267,3734,4062,3576,3312,-1
11,1,4,2,3,2,2,2,2,2,2,16851,16202,16357,16489,16401,16253,2486,2395,2513,2530,2844,3104,-1
26,0,1,1,13,1,1,1,1,1,1,13434,538,13780,1875,11446,600,219,7485,6917,6355,263,258,-1
51,1,2,2,2,6,5,4,2,2,2,22687,22315,22002,21531,20991,20553,5559,0,5968,5770,5706,5797,1
32,1,2,2,9,2,2,2,2,2,2,15808,15723,15776,15864,15786,15551,2185,2155,2274,2307,2372,2169,-1
5,0,2,2,11,6,5,4,2,2,2,12489,12339,12252,12703,12817,9392,0,0,1139,1281,1208,1457,-1
11,0,1,1,19,3,0,1,2,1,1,306,347,1739,1687,509,546,0,1720,0,198,196,54,1
23,1,1,2,14,0,0,0,0,0,0,828,545,636,817,775,859,226,288,594,537,572,477,-1
34,1,2,1,35,3,1,1,0,1,1,297,1421,1391,377,2671,4420,1222,1192,0,3111,4798,346,-1
5,1,2,1,40,2,2,2,2,2,2,12771,13305,13670,8978,8965,9175,2486,1872,861,946,1795,966,-1
0,0,2,2,3,1,4,4,4,2,2,2176,1662,2199,2116,1738,1848,0,1185,0,0,135,0,-1
30,0,1,1,19,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
2,1,2,1,11,5,4,2,2,2,2,8239,7974,7844,5234,5273,5290,0,862,338,362,590,569,1
18,0,2,1,15,4,4,0,0,0,0,16836,347,364,377,384,414,0,0,0,0,0,0,1
16,0,1,2,9,1,1,1,1,1,1,346,2244,6257,4310,5828,8594,2470,6341,5171,5469,6226,6456,-1
9,1,1,2,13,2,2,2,4,3,3,10902,11014,12237,12499,13637,13252,1330,5231,0,4629,0,1797,-1
3,0,3,3,33,2,2,2,2,2,2,8708,8490,8526,8953,9209,9431,2111,1655,1362,3131,1795,0,-1
18,0,1,1,25,2,2,2,2,2,2,20642,20416,20269,17946,10074,19432,5075,3877,2808,3650,6833,4349,-1
3,0,3,1,37,2,2,2,2,2,2,7809,8023,8309,8596,8701,8726,1330,1379,807,755,949,1764,-1
3,0,2,1,22,3,4,2,2,2,3,8204,7933,8219,8598,9378,9068,0,1033,834,3249,0,928,-1
14,1,1,2,7,1,2,2,1,1,1,5372,6199,4027,3022,2432,2616,6276,3065,3730,2907,3831,3104,-1
21,0,1,2,9,2,2,2,2,2,2,15662,15797,12213,12786,13262,13468,2876,2463,1809,3131,2512,4983,-1
5,0,2,2,10,2,2,2,2,2,2,8206,6403,6260,4717,5329,5689,1674,2463,284,2530,2512,3576,1
13,1,2,2,8,2,2,2,2,2,2,17207,17202,15682,15826,15754,15591,3343,2161,2295,2318,2323,3935,-1
5,1,2,1,16,4,4,4,2,2,2,1610,2360,2389,2466,1698,2003,1193,289,168,464,464,361,1
14,0,3,1,15,2,2,2,2,2,2,17930,16305,17195,17116,16748,16474,2486,7142,3218,3131,2783,2721,-1
17,1,2,2,7,1,2,2,4,2,2,2212,2652,3320,3212,3285,3457,806,1568,0,270,464,78,1
8,0,2,2,4,2,2,2,2,2,0,8647,10522,9701,9379,384,414,5568,901,513,0,0,4149,-1
42,1,5,1,21,2,2,2,2,2,2,22387,22065,21779,20904,20447,20121,6388,6198,5126,4756,4852,4675,-1
8,1,1,2,8,3,1,1,0,0,0,306,16452,364,377,384,414,7739,0,0,0,0,0,-1
8,0,3,1,52,1,2,2,4,3,3,15055,15204,15487,15691,15685,15573,2876,3354,2936,2845,2844,3650,1
15,0,2,1,22,2,2,2,2,2,2,20124,19940,19850,19739,19457,19043,4996,4419,4083,3955,3908,3766,-1
26,0,1,1,9,1,1,1,2,2,1,1094,538,764,549,384,600,219,412,0,0,6803,604,1
36,0,1,1,17,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
28,1,2,1,18,3,1,2,2,2,2,70,11134,11433,11779,11257,11197,7392,1655,1011,870,960,3576,1
31,0,2,1,23,2,2,2,2,2,2,18114,17276,16939,16116,15634,15357,3450,3156,2590,2530,2513,2275,-1
14,1,2,2,8,2,2,2,2,2,2,8100,7009,7511,8170,8598,8485,2486,2463,2579,2845,1795,1797,-1
37,0,1,1,30,1,1,1,0,0,0,11392,9032,364,377,384,414,7061,0,0,0,0,0,-1
14,1,1,2,6,2,2,2,2,2,2,19775,19641,19508,19311,18973,18667,5559,5454,4207,4062,4026,3878,-1
10,0,1,2,17,2,2,2,2,2,2,11762,12025,12094,12556,12571,10255,2113,892,763,0,539,0,-1
5,1,2,2,1,0,0,0,0,0,0,306,347,364,951,384,872,0,0,752,0,590,0,-1
21,1,2,1,9,2,2,2,2,2,2,18161,18065,18096,17138,16427,15524,3209,3695,2936,2530,2322,3576,-1
12,1,2,2,4,4,4,4,4,3,3,18905,18737,18175,18343,18168,17797,3214,0,4968,3611,0,3312,-1
24,0,1,2,8,2,2,2,2,2,1,20205,19178,17648,15228,10322,19546,3913,2686,1875,2548,6854,4073,-1
6,1,3,3,21,2,2,2,2,2,2,11825,10005,9749,10243,10311,10302,1182,1083,848,1401,2218,1797,-1
15,0,1,2,20,1,1,1,1,1,3,1324,1767,623,377,1916,1011,1761,274,0,2086,0,430,1
3,0,2,1,27,2,2,2,2,2,2,9743,9941,9667,9350,9479,9480,1460,1389,931,1024,1037,1987,-1
16,1,1,2,8,4,4,4,4,3,3,20312,20160,19924,19893,19607,18960,4886,0,5655,3990,0,3901,1
20,0,1,1,31,0,0,0,0,0,0,2686,2090,2407,377,384,16135,2260,2825,0,0,6706,357,-1
12,1,2,1,4,2,2,2,0,0,0,9413,8324,364,377,384,414,4259,0,0,0,0,0,-1
51,0,1,1,16,3,4,2,2,2,2,22686,22302,21932,21422,20885,20387,245,6370,5752,5403,5557,5113,-1
32,1,1,2,6,2,2,2,2,2,2,14266,14955,14567,14949,14649,14975,5923,5044,5485,4989,5733,5233,-1
28,0,1,2,10,2,2,2,2,2,2,20507,20443,20402,20223,19567,19239,5559,4963,4364,4145,4009,4145,-1
6,1,1,2,2,3,4,4,4,3,3,10099,9866,10478,11043,11228,11151,0,2266,1460,1316,1224,1119,1
20,1,1,1,17,1,1,0,1,1,0,409,347,364,609,297,331,0,0,321,138,0,0,-1
23,1,1,1,11,3,0,1,1,1,1,306,347,2110,2879,937,2464,0,2335,3558,748,2786,0,-1
23,1,2,2,6,3,4,2,2,2,2,6114,5741,5766,5095,4602,3128,0,760,374,287,949,3427,1
49,1,3,1,20,0,0,0,0,0,0,6440,9385,20772,4497,7904,8747,7121,7845,5143,5912,6040,1797,-1
5,1,3,1,14,1,1,1,0,0,0,8622,3144,364,377,384,414,3755,0,0,0,0,593,-1
20,1,1,2,10,0,0,0,0,0,0,4083,6319,1135,377,384,500,6658,797,0,0,143,1026,-1
5,1,1,2,9,2,2,2,2,2,3,6425,6736,6934,7235,7943,7633,1674,1283,1079,1821,0,928,-1
5,0,2,1,27,2,2,2,2,2,2,12255,12083,11199,7596,7767,7927,2968,2719,1809,1821,1795,2169,-1
26,1,1,2,15,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
3,0,1,2,3,4,2,2,2,2,3,9149,9307,9641,10003,10797,10423,1193,1475,892,2200,0,1634,-1
45,1,1,2,8,2,2,2,2,2,2,20532,20247,19898,19686,19359,18922,5063,5246,4581,4073,4047,4026,-1
23,1,2,2,17,1,1,1,1,1,1,5170,2148,1301,612,2242,414,2336,1040,325,2519,0,1965,-1
20,0,2,1,17,4,4,4,2,2,2,18170,18058,17846,17473,17284,17345,3501,0,2936,2845,4852,0,1
50,1,2,1,9,2,2,2,2,2,2,21051,20920,20792,20607,20086,19634,5559,4680,4686,4177,4199,4016,-1
8,1,2,1,11,1,1,0,0,0,0,5498,347,364,377,384,414,0,0,0,0,0,0,-1
2,1,3,2,28,4,4,4,4,2,2,4946,5588,5751,5646,6467,6728,2486,1185,0,2626,1397,928,1
17,1,1,2,10,1,1,1,1,2,1,415,466,485,633,496,534,146,141,351,0,181,359,1
7,0,1,2,6,2,2,2,2,2,2,15688,15455,15269,10498,10383,10571,2945,1327,532,6229,1248,928,-1
21,1,2,2,12,2,2,2,2,2,2,21412,20492,18576,18394,15369,14954,4259,3436,3734,2530,2512,2502,-1
9,1,2,2,4,2,2,2,2,2,2,17406,15776,15859,15984,15917,15757,2650,2692,2579,2531,2512,2582,-1
40,1,1,2,6,2,2,2,2,2,2,22257,21900,21628,21199,20736,20310,6150,5643,5381,5223,5157,4349,1
11,1,1,2,8,2,2,2,2,2,2,13013,13348,13658,13932,13952,13887,2111,2098,1809,1821,1850,2169,-1
59,1,1,1,15,2,2,2,2,2,2,20296,20126,20065,19950,19575,19238,4461,4443,4192,4067,3987,4000,-1
37,0,3,1,34,2,2,1,1,1,0,4838,4451,6911,1550,384,414,4274,6553,1622,0,0,0,-1
27,1,2,1,11,3,4,4,4,3,3,21696,21412,21140,20717,20371,19985,5559,4963,0,5740,4648,0,1
6,1,1,2,6,1,1,0,1,3,1,6223,347,364,556,460,493,0,0,258,0,135,175,-1
11,0,3,1,16,2,2,2,2,2,2,14952,14919,14901,14852,14719,14527,1946,1838,2065,1976,2044,2030,-1
5,1,1,1,4,2,2,2,2,2,2,13797,13529,12756,12839,8632,8450,2111,2471,885,719,758,655,-1
8,1,1,2,2,2,2,2,2,2,2,16255,15897,14446,11841,12988,12936,2662,1283,843,6423,1644,1549,1
5,0,2,2,2,1,1,1,1,2,2,534,588,637,1499,5733,5721,266,289,1547,5273,449,2098,-1
10,0,1,2,11,2,2,2,2,3,3,16857,16854,16909,17164,17025,16525,3207,3180,4416,2845,0,2652,-1
3,1,1,2,5,3,0,1,1,1,1,306,347,1034,377,494,2285,0,667,0,182,2509,0,-1
20,1,1,2,6,2,2,2,2,2,2,18995,18872,18817,18281,18081,18085,4136,4165,3218,3134,5051,3312,-1
24,0,1,2,23,2,2,2,2,2,2,21830,21387,21193,20537,20041,19769,6017,5240,4713,4629,4648,4349,1
22,0,2,2,13,2,2,2,2,2,2,11301,10769,10085,9289,8395,6499,1291,1185,983,946,559,457,-1
16,1,1,2,7,2,2,2,2,2,2,19905,18154,17087,17128,16397,16229,3501,3391,2579,2129,2187,2169,-1
18,1,1,1,32,1,1,1,2,2,1,12556,1249,10117,3181,384,1550,956,7125,49,0,1477,0,-1
20,0,4,1,21,2,2,2,2,2,2,11473,11445,10715,10810,11034,414,3755,1170,1778,1401,0,1884,-1
14,1,3,1,9,2,2,2,4,2,2,17664,17634,16601,15196,14769,14408,3505,6054,0,1985,2044,3700,-1
39,0,1,1,30,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
61,0,1,1,32,4,4,2,2,2,2,22642,22272,21971,21499,20969,20565,0,6589,6179,5740,5972,5839,1
26,0,2,2,16,2,2,2,1,2,2,21922,21677,11355,18585,18457,18306,6276,3717,7413,4383,4026,4016,-1
20,1,1,2,5,2,2,0,0,0,0,20218,446,1363,1344,1381,1051,130,1131,1311,1350,826,1812,-1
8,0,2,2,21,2,2,2,2,2,2,16363,9773,16311,13601,13472,13180,2111,7489,1643,1670,1644,1549,-1
4,0,2,2,18,2,2,2,2,2,1,11654,11222,6978,6338,5181,3223,1701,899,259,195,3758,3573,-1
13,0,3,2,18,3,4,4,4,3,3,15780,15535,15932,15829,15999,15621,0,4190,0,4062,0,4016,-1
5,0,1,2,11,1,2,2,2,2,0,8887,8853,9105,9474,384,414,1485,1565,1175,0,0,0,-1
23,1,2,1,20,1,1,1,1,1,1,867,7362,3247,4158,3776,4576,6706,4039,5844,4380,4882,4227,-1
7,0,2,1,27,2,2,2,2,2,1,13766,11663,10672,7133,4832,3612,1769,909,444,0,4188,3402,1
18,1,2,1,17,2,2,2,2,2,2,20099,19859,19912,18606,18403,18132,4119,5594,3734,3611,3576,3576,-1
8,1,2,1,15,1,1,1,1,1,1,1481,4507,3339,2199,1267,4130,5234,4073,2564,1189,4621,1953,-1
29,1,2,2,5,2,2,2,1,1,2,8274,17746,17706,2220,9036,1456,7739,2463,2594,6095,1092,3542,-1
23,1,1,2,7,2,2,2,2,2,2,10280,19129,18209,17611,17256,16894,7842,4984,2592,3141,3980,2502,-1
17,1,3,3,35,3,0,1,1,0,1,306,347,1698,377,384,493,0,1647,0,0,135,567,-1
23,0,1,1,38,1,2,2,2,2,2,21364,21075,20835,20549,20118,19653,4901,4723,4622,4439,4322,4330,1
22,0,1,2,17,2,2,2,2,2,2,21419,21141,20953,20730,19554,19183,5301,4794,5126,4322,4026,4357,1
23,0,2,2,11,2,2,2,2,2,2,9801,9722,9041,8703,8161,8056,1301,916,584,588,579,457,-1
51,0,2,1,17,2,2,2,1,2,2,14678,13388,13416,12507,13336,13727,5583,4711,7111,6139,3638,1910,-1
9,1,1,1,20,1,1,1,1,1,1,3687,2395,3523,563,2180,899,2712,4318,265,2445,628,1260,-1
40,1,3,2,14,2,2,2,2,2,2,22444,22115,21846,20982,20580,20236,6253,6481,5098,4905,5027,4884,1
41,1,2,2,20,2,2,2,2,2,2,22471,22136,21855,20460,19240,18988,6283,6155,4312,4068,4061,4028,-1
18,0,2,1,13,1,1,1,1,1,1,2199,2145,1162,1760,1213,1409,2332,834,1940,1116,1292,2129,-1
6,0,3,1,17,3,4,4,2,2,3,10088,10285,10508,11128,11473,11416,1485,1185,1809,2334,1397,0,-1
12,1,2,1,11,1,1,1,1,1,1,2829,2085,364,3548,384,3471,2254,0,4388,0,4004,3659,-1
6,1,2,2,8,2,2,2,2,2,2,9588,9810,9984,10571,10942,8862,1579,1089,885,1043,949,381,-1
5,0,1,2,23,2,2,2,2,2,2,13757,9851,10082,10190,10457,10511,1485,1185,1079,1139,1108,928,-1
7,1,2,1,16,2,2,2,4,2,2,15363,15427,15844,15741,13778,13628,2128,4171,0,1654,1784,2308,-1
51,1,1,1,17,1,4,1,1,1,2,714,545,711,556,794,730,0,361,258,561,271,553,-1
20,0,1,2,10,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
